Sample Date,Address,1st Draw,2/3 Min,5 Min,Max,PIN,Property Class,Neighborhood Code,Land Square Feet,Town Code,Type of Residence,Apartments,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Construction Quality,Renovation,Site Desireability,Garage 1 Size,Garage 1 Material,Porch,Other Improvements,Building Square Feet,Repair Condition,Multi Code,Number of Commercial Units,Prior Tax Year Market Value Estimate (Land),Prior Tax Year Market Value Estimate (Building),Longitude,Latitude,Total Building Square Feet,Multi Property Indicator,Age,Use,Multi-Family Indicator,"Condition, Desirability and Utility",Near Major Road,Location Factor,Garage indicator,Neigborhood Code (mapping),Town and Neighborhood,property_city,property_zip,longitude,latitude,township,township_name,nbhd,tract_geoid,tract_pop,tract_white_perc,commissioner_dist,reps_dist,senate_dist,ward,school_elem_district
7/18/2018,53XX N GLENWOOD AVE,0.5,0.5,0.5,0.5,14081170481001.0,299.0,31.0,6250.0,73.0,,,,,,,,,,,,,,3.0,,,,,,48870.0,248390.0,-87.6651563448374,41.9783863419268,,0.0,106.0,1.0,,,0.0,1.20812346902481,,31.0,7331.0,CHICAGO,60640-2219,-87.66515634483738,41.978386341929486,73.0,Lake View,31.0,17031030800.0,4392.0,0.716530054644809,10th,14.0,7.0,48.0,PEIRCE
11/30/2019,27XX N FAIRFIELD AVE,0.5,0.5,0.5,0.5,13254000450000.0,278.0,150.0,3125.0,77.0,2.0,0.0,1.0,1.0,7.0,4.0,1.0,3.0,2.0,,2.0,3.0,1.0,3.0,0.0,2160.0,2.0,2.0,0.0,89060.0,508680.0,-87.6967492990076,41.9308104375594,,0.0,16.0,1.0,,,0.0,2.08568322086032,1.0,150.0,77150.0,CHICAGO,60647-1828,-87.69674929900754,41.93081043756205,77.0,West Chicago,150.0,17031220300.0,2201.0,0.620172648796002,8th,40.0,20.0,32.0,BRENTANO
2/25/2019,48XX W BALMORAL AVE,300.0,4.3,1.9,300.0,13092110500000.0,205.0,560.0,4500.0,71.0,2.0,0.0,2.0,1.0,6.0,4.0,1.0,1.0,2.0,,2.0,4.0,2.0,3.0,0.0,1151.0,2.0,2.0,0.0,60750.0,105100.0,-87.7489403356494,41.9792681700673,,0.0,70.0,1.0,,,0.0,1.07236012744367,1.0,560.0,71560.0,CHICAGO,60630-1504,-87.74884440806255,41.97926926057532,71.0,Jefferson,560.0,17031120400.0,3749.0,0.511603094158442,10th,15.0,8.0,39.0,FARNSWORTH
4/15/2019,26XX W IOWA ST,0.5,0.5,0.5,0.5,16014210250000.0,211.0,30.0,3750.0,77.0,3.0,6.0,2.0,2.0,24.0,12.0,1.0,3.0,2.0,,2.0,3.0,1.0,3.0,0.0,5670.0,2.0,2.0,0.0,95620.0,69160.0,-87.6935102225514,41.8977562752094,,0.0,104.0,2.0,211.0,,0.0,1.68973599138079,1.0,30.0,7730.0,CHICAGO,60622-4576,-87.6935102225514,41.897756275212,77.0,West Chicago,30.0,17031242600.0,5752.0,0.489568845618915,8th,4.0,2.0,26.0,CHOPIN
11/18/2023,14XX W HENDERSON ST ,0.25,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2021,33XX E 136TH ST,2.6,3.3,2.2,3.3,26314120390000.0,241.0,280.0,375.0,70.0,,,,,,,,,,,,,,3.0,,,,,,2430.0,0.0,-87.5431846312309,41.6484633676535,,0.0,10.0,1.0,,,0.0,0.196650712777616,,280.0,70280.0,CHICAGO,60633-1515,-87.5431846312309,41.64846336765598,70.0,Hyde Park,280.0,17031550100.0,6479.0,0.386016360549468,4th,33.0,17.0,10.0,CLAY
2/19/2020,77XX W BERWYN AVE,6.2,3.3,1.3,6.2,12121200110000.0,203.0,440.0,4960.0,71.0,1.0,0.0,1.0,1.0,6.0,3.0,1.0,1.0,2.0,,2.0,3.0,1.0,3.0,0.0,1226.0,2.0,2.0,0.0,62000.0,224500.0,-87.8201667663057,41.9757569259361,,0.0,92.0,1.0,,,0.0,1.21235648600148,1.0,440.0,71440.0,CHICAGO,60656-1654,-87.8201667663057,41.97575692593874,71.0,Jefferson,440.0,17031100500.0,5696.0,0.821804775280899,9th,20.0,10.0,41.0,ORIOLE PARK
9/6/2023,55XX W WALTON ST,,,,,16043160170000.0,211.0,13.0,6250.0,77.0,2.0,2.0,1.0,1.0,7.0,4.0,1.0,3.0,2.0,,2.0,3.0,1.0,3.0,0.0,2790.0,2.0,2.0,0.0,53120.0,156500.0,-87.764587593715,41.8978554038136,,0.0,130.0,2.0,211.0,,0.0,0.726414978503849,1.0,13.0,7713.0,CHICAGO,60651-2749,-87.76458759371496,41.8978554038162,77.0,West Chicago,13.0,17031251200.0,4487.0,0.014486293737464,1st,78.0,39.0,37.0,BRUNSON
8/25/2017,29XX W FARGO AVE,3.6,4.9,1.6,4.9,10253140110000.0,203.0,10.0,3720.0,75.0,1.0,0.0,2.0,1.0,6.0,3.0,1.0,1.0,2.0,,2.0,0.0,0.0,3.0,0.0,1302.0,2.0,2.0,0.0,53940.0,245380.0,-87.703084334432,42.0162701480975,,0.0,68.0,1.0,,,0.0,1.08096307255572,0.0,10.0,7510.0,CHICAGO,60645-1222,-87.703084334432,42.01627014810018,75.0,Rogers Park,10.0,17031020200.0,6739.0,0.47336400059356,13th,16.0,8.0,50.0,ROGERS
3/31/2019,54XX W HUTCHINSON ST,6.5,4.3,1.5,6.5,13163090220000.0,204.0,90.0,3750.0,71.0,5.0,0.0,2.0,1.0,7.0,4.0,1.0,3.0,2.0,,1.0,3.0,1.0,2.0,0.0,1862.0,2.0,2.0,0.0,54370.0,299320.0,-87.7642924762587,41.9580415352181,,0.0,95.0,1.0,,,0.0,1.13917453427621,1.0,90.0,7190.0,CHICAGO,60641-1316,-87.76429247625872,41.95804153522073,71.0,Jefferson,90.0,17031150300.0,7859.0,0.572846418119354,12th,19.0,10.0,38.0,PORTAGE PARK
11/2/2018,107XX S CALIFORNIA AVE,5.2,3.9,6.9,6.9,24134000190000.0,241.0,432.0,3375.0,72.0,,,,,,,,,,,,,,3.0,,,,,,33750.0,0.0,-87.6908536318628,41.6985184206139,,0.0,10.0,1.0,,,0.0,0.624345548794347,,432.0,72432.0,CHICAGO,60655-1716,-87.69085363186274,41.698518420616416,72.0,Lake,432.0,17031750300.0,2494.0,0.815557337610265,11th,35.0,18.0,19.0,CLISSOLD
3/2/2020,11XX N LAKE SHORE DR,0.5,0.5,0.5,0.5,17032010761077.0,299.0,22.0,13661.0,74.0,,,,,,,,,,,,,,3.0,,,,,,63630.0,1434770.0,-87.6251527563044,41.9026730416626,,0.0,39.0,1.0,,,0.0,1.19713400321215,,22.0,7422.0,CHICAGO,60611-1070,-87.62515275630435,41.90267304166522,74.0,North Chicago,22.0,17031081202.0,2951.0,0.836665537106066,3rd,26.0,13.0,2.0,OGDEN
8/29/2019,35XX N OSCEOLA AVE,2.1,7.2,2.2,7.2,12244020250000.0,205.0,371.0,3750.0,71.0,2.0,0.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,,2.0,3.0,1.0,3.0,0.0,1692.0,2.0,2.0,0.0,46870.0,238890.0,-87.8134417640262,41.9445351358682,,0.0,94.0,1.0,,,0.0,1.21757626981871,1.0,371.0,71371.0,CHICAGO,60634-3323,-87.81344176402614,41.94453513587087,71.0,Jefferson,371.0,17031170800.0,4189.0,0.629983289567916,9th,19.0,10.0,38.0,DEVER
10/7/2023,44XX S UNIVERSITY AVE ,0.25,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,26XX N SACRAMENTO AVE,,,,,13253110210000.0,211.0,151.0,3150.0,77.0,2.0,2.0,2.0,1.0,11.0,5.0,1.0,3.0,2.0,,2.0,3.0,1.0,1.0,0.0,2272.0,2.0,2.0,0.0,89770.0,508360.0,-87.7028000979693,41.9293514836973,,0.0,103.0,2.0,211.0,,0.0,1.91312270684399,1.0,151.0,77151.0,CHICAGO,60647-0847,-87.7028000979693,41.929351483699975,77.0,West Chicago,151.0,17031220500.0,2607.0,0.658995013425393,8th,40.0,20.0,32.0,BRENTANO
11/19/2020,77XX S KOLMAR AVE,8.4,13,5.1,13.0,19273190890000.0,203.0,194.0,5460.0,72.0,1.0,0.0,3.0,1.0,5.0,3.0,1.0,1.0,2.0,,2.0,0.0,0.0,3.0,0.0,1040.0,2.0,2.0,0.0,40950.0,117040.0,-87.7357276175833,41.75140928298,,0.0,63.0,1.0,,,0.0,0.619704761846884,0.0,194.0,72194.0,CHICAGO,60652-1139,-87.73572761758328,41.75140928298256,72.0,Lake,194.0,17031700200.0,6638.0,0.110424826755047,11th,22.0,11.0,18.0,STEVENSON
5/20/2019,27XX N MANGO AVE,2.6,13,5.9,13.0,13294040330000.0,203.0,250.0,3720.0,71.0,5.0,0.0,2.0,1.0,7.0,3.0,1.0,1.0,2.0,,2.0,3.0,1.0,1.0,0.0,1126.0,2.0,2.0,0.0,40920.0,162750.0,-87.770202863552,41.9301010717941,,0.0,94.0,1.0,,,0.0,1.03234257973867,1.0,250.0,71250.0,CHICAGO,60639-1213,-87.77020286355193,41.93010107179674,71.0,Jefferson,250.0,17031190602.0,5608.0,0.12820970042796,8th,3.0,2.0,30.0,LYON
7/10/2019,20XX W CULLOM AVE,2.2,2.4,2.1,2.4,14183130180000.0,211.0,42.0,3750.0,73.0,2.0,2.0,2.0,2.0,11.0,5.0,1.0,3.0,2.0,,2.0,3.0,1.0,1.0,0.0,2406.0,2.0,2.0,0.0,180000.0,471580.0,-87.6803717721733,41.9593450454947,,0.0,108.0,2.0,211.0,,0.0,2.00736820441452,1.0,42.0,7342.0,CHICAGO,60618-1701,-87.68037177217322,41.9593450454973,73.0,Lake View,42.0,17031050200.0,5431.0,0.81918615356288,12th,13.0,7.0,47.0,COONLEY
7/21/2019,84XX S PRAIRIE AVE,0.5,2,1.5,2.0,20343090230000.0,203.0,111.0,5379.0,70.0,5.0,0.0,2.0,1.0,7.0,3.0,1.0,1.0,2.0,,2.0,4.0,1.0,3.0,0.0,1712.0,2.0,2.0,0.0,43030.0,112690.0,-87.6183714232106,41.7414175730385,,0.0,79.0,1.0,,,0.0,0.305472114863963,1.0,111.0,70111.0,CHICAGO,60619-6037,-87.61837142321052,41.741417573041055,70.0,Hyde Park,111.0,17031440300.0,4577.0,0.006772995411842,4th,34.0,17.0,6.0,NEIL
4/20/2021,12XX W NELSON ST,6.0,5.8,4.1,6.0,14291110310000.0,205.0,150.0,3125.0,73.0,2.0,0.0,1.0,6.0,8.0,4.0,1.0,1.0,2.0,,2.0,3.0,1.0,1.0,0.0,2112.0,2.0,2.0,0.0,212500.0,827110.0,-87.6596856399792,41.9373556256882,,0.0,125.0,1.0,,,0.0,2.36334480657441,1.0,150.0,73150.0,CHICAGO,60657-4214,-87.65968563997922,41.93735562569082,73.0,Lake View,150.0,17031062800.0,3625.0,0.817103448275862,12th,11.0,6.0,32.0,AGASSIZ
8/24/2021,56XX S THROOP ST ,5.6,3.9,3.5,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38XX N CHRISTIANA AVE,,,,,13232130440000.0,202.0,70.0,6200.0,71.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,,2.0,3.0,1.0,3.0,0.0,964.0,2.0,2.0,0.0,99200.0,271530.0,-87.7119702974987,41.9516126813287,,0.0,109.0,1.0,,,0.0,1.63688007090281,1.0,70.0,7170.0,CHICAGO,60618-4418,-87.71197029749865,41.9516126813313,71.0,Jefferson,70.0,17031160800.0,4909.0,0.332043185984926,8th,40.0,20.0,33.0,CLEVELAND
5/21/2022,63XX S RHODES AVE,0.5,0.6,0.6,0.6,20222020340000.0,211.0,30.0,3050.0,70.0,3.0,3.0,2.0,1.0,15.0,9.0,2.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,3864.0,2.0,2.0,0.0,38120.0,238800.0,-87.6123371280751,41.7789353834542,,0.0,11.0,2.0,211.0,,0.0,0.535001592071468,0.0,30.0,7030.0,CHICAGO,60637-3311,-87.6123371280751,41.77893538345671,70.0,Hyde Park,30.0,17031420700.0,3036.0,0.008893280632411,3rd,5.0,3.0,20.0,TILL
11/21/2019,89XX S MAY ST,1.6,0.5,0.5,1.6,25052170240000.0,202.0,281.0,3780.0,72.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,,2.0,1.0,1.0,3.0,0.0,828.0,2.0,2.0,0.0,28350.0,85140.0,-87.6523473065386,41.7313335469197,,0.0,94.0,1.0,,,0.0,0.476619994305514,1.0,281.0,72281.0,CHICAGO,60620-3423,-87.65234730653854,41.73133354692223,72.0,Lake,281.0,17031730202.0,3550.0,0.025915492957746,4th,27.0,14.0,21.0,"JACKSON, M"
7/29/2018,30XX W DIVERSEY AVE,0.5,0.5,0.5,0.5,13251310451006.0,299.0,150.0,6097.0,77.0,,,,,,,,,,,,,,3.0,,,,,,12920.0,181690.0,-87.7042754294165,41.9322949930883,,0.0,93.0,1.0,,,1.0,1.88383808942325,,150.0,77150.0,CHICAGO,60647-1746,-87.70427542941643,41.932294993090935,77.0,West Chicago,150.0,17031210700.0,4392.0,0.342668488160291,8th,40.0,20.0,33.0,LOGANDALE
3/12/2023,41XX S BERKELEY AVE ,1.7,0.25,0.25,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/2024,58XX N WHIPPLE ST ,4.2,1,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2021,65XX N TROY ST,1.5,6.8,1.2,6.8,10363130370000.0,202.0,40.0,4375.0,75.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,,2.0,3.0,1.0,3.0,0.0,959.0,2.0,2.0,0.0,63430.0,227340.0,-87.7079187588829,42.0005417333245,,0.0,65.0,1.0,,,0.0,1.09072655675259,1.0,40.0,7540.0,CHICAGO,60645-4118,-87.70791875888285,42.00054173332721,75.0,Rogers Park,40.0,17031020301.0,5472.0,0.738852339181287,13th,16.0,8.0,50.0,WEST RIDGE
6/12/2018,23XX W OHIO ST,3.0,6.7,2.7,6.7,17071170010000.0,241.0,120.0,800.0,77.0,,,,,,,,,,,,,,3.0,,,,,,27200.0,0.0,-87.6865265990896,41.891881656686,,0.0,10.0,1.0,,,1.0,1.72217125624128,,120.0,77120.0,CHICAGO,60612-1246,-87.68652659908955,41.89188165668858,77.0,West Chicago,120.0,17031242900.0,1617.0,0.68769325912183,1st,10.0,5.0,26.0,MITCHELL
4/9/2019,10XX W 115TH ST,3.0,0.5,0.5,3.0,25202240140000.0,201.0,312.0,3294.0,72.0,,,,,,,,,,,,,,3.0,,,,,,21410.0,1510.0,-87.6487964608343,41.6852524334304,,0.0,10.0,1.0,,,1.0,0.346763041723707,,312.0,72312.0,CHICAGO,60643-4644,-87.6487964608343,41.68525243343291,72.0,Lake,312.0,17031750600.0,3663.0,0.006825006825007,5th,27.0,14.0,34.0,HIGGINS
11/24/2016,32XX N CENTRAL PARK AVE,1.6,1.5,1.1,1.6,13233320190000.0,211.0,70.0,3750.0,71.0,2.0,2.0,2.0,1.0,6.0,4.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,2140.0,2.0,2.0,0.0,60000.0,276790.0,-87.7177987822785,41.9406556550484,,0.0,110.0,2.0,211.0,,0.0,1.54527938216155,0.0,70.0,7170.0,CHICAGO,60618-5306,-87.71779878227848,41.94065565505107,71.0,Jefferson,70.0,17031831100.0,7891.0,0.330756558104169,8th,40.0,20.0,30.0,REILLY
3/17/2019,101XX S MAY ST,2.1,6.6,1.1,6.6,25084160210000.0,203.0,282.0,4032.0,72.0,1.0,0.0,2.0,1.0,5.0,3.0,1.0,1.0,2.0,,2.0,3.0,1.0,3.0,0.0,1200.0,2.0,2.0,0.0,30240.0,75840.0,-87.651760451757,41.7095611635354,,0.0,90.0,1.0,,,0.0,0.43651667131283,1.0,282.0,72282.0,CHICAGO,60643-2237,-87.65176045175694,41.70956116353786,72.0,Lake,282.0,17031730600.0,3559.0,0.003652711435797,5th,27.0,14.0,34.0,GARVEY
10/10/2019,72XX S HAMLIN AVE,3.2,3.3,4.8,4.8,19261100840000.0,203.0,30.0,3780.0,72.0,1.0,0.0,2.0,1.0,5.0,3.0,1.0,3.0,2.0,,2.0,3.0,2.0,3.0,0.0,1074.0,2.0,2.0,0.0,37800.0,139860.0,-87.7177414484357,41.7608053207142,,0.0,62.0,1.0,,,0.0,0.564201669319472,1.0,30.0,7230.0,CHICAGO,60629-4323,-87.7177414484357,41.76080532071676,72.0,Lake,30.0,17031650400.0,6530.0,0.065084226646248,11th,22.0,11.0,13.0,TARKINGTON
4/22/2018,13XX W WINONA ST,3.2,0.5,0.5,3.2,14083020430000.0,211.0,32.0,4026.0,73.0,2.0,2.0,2.0,2.0,12.0,6.0,1.0,3.0,2.0,,2.0,2.0,1.0,1.0,0.0,2640.0,2.0,2.0,0.0,193240.0,400630.0,-87.6631953590113,41.9756345883158,,0.0,112.0,2.0,211.0,,0.0,1.24310824498393,1.0,32.0,7332.0,CHICAGO,60640-2910,-87.66319535901131,41.97563458831845,73.0,Lake View,32.0,17031031100.0,5059.0,0.652698161692034,10th,13.0,7.0,47.0,MCCUTCHEON
3/13/2019,48XX W WABANSIA AVE,0.5,1.7,0.5,1.7,13334200100000.0,211.0,210.0,4158.0,71.0,2.0,2.0,2.0,2.0,10.0,4.0,1.0,3.0,2.0,,2.0,0.0,0.0,1.0,0.0,2026.0,2.0,2.0,0.0,45730.0,168360.0,-87.747975359382,41.9111679401124,,0.0,96.0,2.0,211.0,,0.0,0.857843641928992,0.0,210.0,71210.0,CHICAGO,60639-4537,-87.74797535938198,41.91116794011498,71.0,Jefferson,210.0,17031250200.0,2730.0,0.014652014652015,1st,8.0,4.0,37.0,LEWIS
1/7/2020,25XX E 81ST ST,10.0,22,16.0,22.0,21311110220000.0,202.0,100.0,2635.0,70.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,792.0,2.0,2.0,0.0,26350.0,70970.0,-87.5616258107708,41.7483646049544,,0.0,76.0,1.0,,,0.0,0.50144400061348,0.0,100.0,70100.0,CHICAGO,60617-1210,-87.56162581077079,41.748364604956926,70.0,Hyde Park,100.0,17031460400.0,3374.0,0.018968583283936,4th,26.0,13.0,7.0,BRADWELL
9/27/2019,14XX N LAKE SHORE DR,0.5,0.5,0.5,0.5,17031030321437.0,299.0,22.0,29027.0,74.0,,,,,,,,,,,,,,3.0,,,,,,23690.0,239790.0,-87.6263974532577,41.9080923133399,,0.0,88.0,1.0,,,0.0,1.20474684168919,,22.0,7422.0,CHICAGO,60610-1674,-87.62639745325765,41.908092313342536,74.0,North Chicago,22.0,17031080100.0,6795.0,0.867255334805004,3rd,12.0,6.0,43.0,OGDEN
5/1/2023,38XX N PONTIAC AVE,,,,,12232080240000.0,203.0,371.0,3480.0,71.0,5.0,0.0,2.0,1.0,6.0,3.0,1.0,3.0,2.0,,2.0,3.0,2.0,3.0,0.0,1072.0,2.0,2.0,0.0,43500.0,180540.0,-87.8357344836491,41.9498708925561,,0.0,71.0,1.0,,,0.0,0.97365776703279,1.0,371.0,71371.0,CHICAGO,60634-1929,-87.8357344836491,41.94987089255877,71.0,Jefferson,371.0,17031170500.0,5593.0,0.685142141963168,9th,20.0,10.0,38.0,CANTY
9/30/2019,99XX S CALHOUN AVE,6.9,23,7.0,23.0,26071450590000.0,205.0,180.0,4960.0,70.0,2.0,0.0,2.0,1.0,7.0,3.0,3.0,3.0,2.0,,2.0,1.0,1.0,3.0,0.0,1176.0,2.0,2.0,0.0,27280.0,75780.0,-87.5625230980204,41.7141968949919,,0.0,71.0,1.0,,,0.0,0.144575521524919,1.0,180.0,70180.0,CHICAGO,60617-5351,-87.56252309802032,41.7141968949944,70.0,Hyde Park,180.0,17031510200.0,3321.0,0.059018367961457,4th,33.0,17.0,7.0,BURNHAM
9/20/2016,57XX N CICERO AVE,5.5,6.6,4.3,6.6,13033080770000.0,295.0,22.0,4020.0,71.0,2.0,0.0,2.0,1.0,6.0,3.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,1985.0,2.0,2.0,0.0,64320.0,315060.0,-87.748031361471,41.986089213744,,0.0,52.0,1.0,,,1.0,1.04521955112792,0.0,22.0,7122.0,CHICAGO,0-0,-87.74803136147098,41.9860892137467,71.0,Jefferson,22.0,17031120300.0,6516.0,0.688766114180479,10th,15.0,8.0,39.0,SAUGANASH
4/22/2022,34XX N LEAVITT ST,,,,,14193120120000.0,211.0,70.0,3100.0,73.0,2.0,2.0,2.0,6.0,11.0,5.0,1.0,3.0,2.0,,2.0,3.0,1.0,1.0,0.0,2326.0,2.0,2.0,0.0,161200.0,476450.0,-87.6829809695397,41.9441049331081,,0.0,108.0,2.0,211.0,,0.0,2.30581796930398,1.0,70.0,7370.0,CHICAGO,60618-6013,-87.68298096953963,41.9441049331107,73.0,Lake View,70.0,17031050800.0,1457.0,0.81811942347289,12th,11.0,6.0,32.0,AUDUBON
11/19/2018,13XX W GRANVILLE AVE,0.5,0.5,0.5,0.5,14051130311015.0,299.0,31.0,10753.0,73.0,,,,,,,,,,,,,,3.0,,,,,,30120.0,187110.0,-87.6638231589138,41.9947905947597,,0.0,109.0,1.0,,,0.0,0.71624517978217,,31.0,7331.0,CHICAGO,60660-5089,-87.66382315891379,41.99479059476243,73.0,Lake View,31.0,17031030200.0,5444.0,0.770940484937546,10th,14.0,7.0,48.0,HAYT
7/14/2019,12XX W 33RD ST,0.5,0.5,0.5,0.5,17321170150000.0,278.0,50.0,2754.0,76.0,2.0,0.0,3.0,1.0,7.0,4.0,1.0,3.0,2.0,,2.0,3.0,1.0,3.0,0.0,2051.0,2.0,2.0,0.0,88120.0,420030.0,-87.6574424475834,41.8340466526747,,0.0,13.0,1.0,,,0.0,0.829553723355774,1.0,50.0,7650.0,CHICAGO,60608-6305,-87.65744244758342,41.834046652677216,76.0,South Chicago,50.0,17031839700.0,4510.0,0.371175166297118,11th,2.0,1.0,11.0,ARMOUR
5/24/2018,65XX S MOZART ST,2.9,3.9,1.5,3.9,19241220350000.0,203.0,70.0,3750.0,72.0,1.0,0.0,4.0,1.0,6.0,3.0,1.0,3.0,2.0,,1.0,2.0,1.0,1.0,0.0,1056.0,2.0,2.0,0.0,31870.0,72940.0,-87.6948367793106,41.7741664785695,,0.0,100.0,1.0,,,0.0,0.454647057349149,1.0,70.0,7270.0,CHICAGO,60629-2844,-87.69483677931062,41.77416647857205,72.0,Lake,70.0,17031660800.0,4887.0,0.027828933906282,11th,1.0,1.0,17.0,MARQUETTE
7/5/2019,88XX S DAUPHIN AVE,4.1,7.7,26.0,26.0,25021040370000.0,202.0,121.0,3750.0,70.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,,2.0,0.0,0.0,1.0,0.0,959.0,2.0,2.0,0.0,30000.0,76200.0,-87.6020353836399,41.7345842496529,,0.0,98.0,1.0,,,0.0,0.215400986644715,0.0,121.0,70121.0,CHICAGO,60619-6920,-87.60203538363987,41.73458424965545,70.0,Hyde Park,121.0,17031440800.0,1693.0,0.012994683992912,4th,33.0,17.0,8.0,ASHE
7/13/2023,7XX W DICKENS AVE ,11.0,25,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2020,53XX W BYRON ST,13.0,10,3.0,13.0,13211060390000.0,211.0,150.0,3690.0,71.0,2.0,2.0,2.0,1.0,8.0,4.0,1.0,3.0,2.0,,2.0,3.0,1.0,1.0,0.0,2426.0,2.0,2.0,0.0,46120.0,328350.0,-87.7598580626921,41.9516782665489,,0.0,93.0,2.0,211.0,,0.0,1.11770829343846,1.0,150.0,71150.0,CHICAGO,60641-2551,-87.75985806269205,41.95167826655151,71.0,Jefferson,150.0,17031150700.0,4197.0,0.456516559447224,12th,39.0,20.0,38.0,"GRAY, W"
3/18/2020,56XX N ARTESIAN AVE,4.5,2.5,1.1,4.5,13014310180000.0,211.0,41.0,3968.0,71.0,2.0,3.0,1.0,1.0,7.0,5.0,2.0,3.0,2.0,,2.0,1.0,1.0,3.0,0.0,2990.0,2.0,2.0,0.0,71420.0,379120.0,-87.69105138029,41.984498725536,,0.0,95.0,2.0,211.0,,0.0,1.34034528717837,1.0,41.0,7141.0,CHICAGO,60659-5136,-87.69105138029,41.98449872553865,71.0,Jefferson,41.0,17031020801.0,6112.0,0.391034031413613,10th,13.0,7.0,40.0,JAMIESON
7/10/2019,18XX S FAIRFIELD AVE,14.0,16,6.3,16.0,16244080240000.0,202.0,91.0,3000.0,77.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,882.0,2.0,2.0,0.0,35250.0,77890.0,-87.6939982754107,41.8561000067625,,0.0,125.0,1.0,,,0.0,0.800899979133184,0.0,91.0,7791.0,CHICAGO,60608-2407,-87.69399827541072,41.8561000067651,77.0,West Chicago,91.0,17031291600.0,976.0,0.136270491803279,7th,9.0,5.0,24.0,PLAMONDON
,101XX S TALMAN AVE,,,,,24124210320000.0,202.0,431.0,4445.0,72.0,1.0,0.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,,2.0,1.0,1.0,3.0,0.0,960.0,2.0,2.0,0.0,42220.0,168560.0,-87.6882121648521,41.7084787288775,,0.0,68.0,1.0,,,0.0,0.620698829286754,1.0,431.0,72431.0,CHICAGO,60655-1666,-87.68821216485208,41.708478728879975,72.0,Lake,431.0,17031720400.0,1963.0,0.888945491594498,11th,35.0,18.0,19.0,SUTHERLAND
4/14/2017,52XX S CORNELL AVE,1.7,0.5,0.5,1.7,20121070221008.0,299.0,20.0,24455.0,70.0,,,,,,,,,,,,,,3.0,,,,,,71890.0,300140.0,-87.5861759331193,41.8002522834856,,0.0,26.0,1.0,,,0.0,0.872628706242793,,20.0,7020.0,CHICAGO,60615-4212,-87.58617593311922,41.80025228348814,70.0,Hyde Park,20.0,17031410100.0,2176.0,0.353400735294118,3rd,25.0,13.0,5.0,HARTE
7/12/2019,95XX S LOOMIS ST,2.8,7.2,1.6,7.2,25081031000000.0,203.0,281.0,4366.0,72.0,1.0,0.0,2.0,2.0,5.0,3.0,1.0,3.0,2.0,,2.0,3.0,2.0,3.0,0.0,1337.0,2.0,2.0,0.0,32740.0,70060.0,-87.6580383886073,41.7203390895532,,0.0,57.0,1.0,,,0.0,0.50157149450253,1.0,281.0,72281.0,CHICAGO,60643-1313,-87.65803838860728,41.72033908955565,72.0,Lake,281.0,17031730400.0,4067.0,0.015490533562823,4th,35.0,18.0,21.0,GREEN
8/7/2019,17XX W GREGORY ST,0.5,0.5,1.9,1.9,14072020190000.0,204.0,31.0,6250.0,73.0,5.0,0.0,2.0,5.0,10.0,5.0,1.0,1.0,2.0,,1.0,3.0,2.0,1.0,0.0,2657.0,2.0,2.0,0.0,287500.0,857210.0,-87.6730880787375,41.9827719703951,,0.0,95.0,1.0,,,0.0,1.25140586486905,1.0,31.0,7331.0,CHICAGO,60640-1110,-87.67308807873749,41.98277197039779,73.0,Lake View,31.0,17031030900.0,3061.0,0.624632473048024,10th,13.0,7.0,40.0,PEIRCE
