Date,Address,Draw1,Draw2,Draw3,Max,PIN,Property Class,Neighborhood Code,Land Square Feet,Town Code,Type of Residence,Apartments,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Construction Quality,Renovation,Site Desireability,Garage 1 Size,Garage 1 Material,Porch,Other Improvements,Building Square Feet,Repair Condition,Multi Code,Number of Commercial Units,Prior Tax Year Market Value Estimate (Land),Prior Tax Year Market Value Estimate (Building),Longitude,Latitude,Total Building Square Feet,Multi Property Indicator,Age,Use,Multi-Family Indicator,"Condition, Desirability and Utility",Near Major Road,Location Factor,Garage indicator,Neigborhood Code (mapping),Town and Neighborhood,property_city,property_zip,longitude,latitude,township,township_name,nbhd,tract_geoid,tract_pop,tract_white_perc,commissioner_dist,reps_dist,senate_dist,ward,school_elem_district
12/29/2019,58XX S NEW ENGLAND AVE,150,9.1,2.7,150,1.91813E+13,202,380,3918,72,1,0,2,1,5,3,1,3,2,,2,2,1,3,0,920,2,2,0,39180,158530,-87.79410364,41.78493851,,0,64,1,,,0,1.007417725,1,380,72380,CHICAGO,60638-3219,-87.79410364,41.78493851,72,Lake,380,17031561000,6064,0.534630607,11th,22,11,13,BYRNE
3/2/2019,104XX S ALBANY ,150,1.2,0.5,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2016,80XX S CONSTANCE AVE,144,3.18,2.8,144,2.03611E+13,203,80,5430,70,1,0,1,1,5,3,1,3,2,,2,0,0,3,0,1125,2,2,0,48870,77820,-87.58045614,41.7494364,,0,104,1,,,0,0.387053739,0,80,7080,CHICAGO,60617-1027,-87.58045614,41.7494364,70,Hyde Park,80,17031460500,5647,0.006020896,4th,33,17,8,MANN
9/19/2021,102XX S LA SALLE ST ,140,10,4,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2019,46XX N KASSON AVE,140,4.8,3.8,140,1.31522E+13,211,71,3125,71,2,2,1,1,12,6,1,3,2,,2,0,0,1,0,1848,2,3,0,42180,304000,-87.73385583,41.96467767,3248,1,130,2,211,,0,1.203513222,0,71,7171,CHICAGO,60630-4282,-87.73385583,41.96467767,71,Jefferson,71,17031140500,4264,0.309333959,12th,15,8,39,HAUGAN
6/28/2016,14XX W SUPERIOR ST,140,11,9.9,140,1.7081E+13,211,120,3075,77,2,2,1,1,8,4,1,3,2,,2,3,1,3,0,1880,2,2,0,104550,452220,-87.66302965,41.89548629,,0,128,2,211,,0,2.153864604,1,120,77120,CHICAGO,60642-5246,-87.66302965,41.89548629,77,West Chicago,120,17031243300,2375,0.631157895,2nd,4,2,27,OTIS
3/4/2016,18XX W CUYLER AVE,131,4.86,1.91,131,1.41842E+13,205,42,3125,73,2,0,1,6,7,3,3,3,2,,2,3,1,1,0,2180,2,2,0,150000,338000,-87.67488195,41.95488685,,0,125,1,,,0,2.127106924,1,42,7342,CHICAGO,60613-2401,-87.67488195,41.95488685,73,Lake View,42,17031050100,2731,0.746612962,12th,11,6,47,COONLEY
8/13/2021,101XX S LA SALLE ST ,130,3.4,2.5,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/2021,101XX S LASALLE ST,130,3.4,2.5,130,2.50942E+13,203,330,3125,72,1,0,2,1,5,2,4,3,2,,2,3,1,3,0,1080,2,2,0,17180,68360,-87.62754743,41.71057001,,0,53,1,,,0,0.233062819,1,330,72330,CHICAGO,60628-2020,-87.62754743,41.71057001,72,Lake,330,17031490700,2720,0,4th,27,14,9,"HUGHES, L"
10/3/2019,22XX W 69TH ST,120,14,5,120,2.01931E+13,212,121,5125,72,2,4,1,2,8,4,3,3,2,,2,0,0,3,0,2945,2,2,1,33310,48910,-87.68062413,41.76864463,,0,96,2,212,,0,0.46387011,0,121,72121,CHICAGO,60636-3163,-87.68062413,41.76864463,72,Lake,121,17031660700,1666,0.016806723,2nd,32,16,17,O'TOOLE
12/5/2018,30XX W DIVERSEY ,65,120,15,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2017,21XX N HUDSON AVE,120,9.5,2.8,120,1.43312E+13,299,12,7560,74,,,,,,,,,,,,,,3,,,,,,66520,309880,-87.64037198,41.92029159,,0,111,1,,,0,1.877449264,,12,7412,CHICAGO,60614-4838,-87.64037198,41.92029159,74,North Chicago,12,17031071300,3982,0.82420894,10th,11,6,43,LINCOLN
5/3/2019,51XX W DEVON ,120,43,4.8,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/2019,67XX S NORMAL BLVD,120,8,13,120,2.02111E+13,211,92,6248,72,2,3,2,1,14,8,1,2,2,,2,0,0,3,0,3487,2,2,0,40610,448620,-87.63714808,41.77875724,6974,1,12,2,211,,0,0.463139063,0,92,7292,CHICAGO,60621-2533,-87.63714808,41.77875724,72,Lake,92,17031680900,3430,0.009037901,2nd,6,3,20,MAYS
7/15/2019,40XX S CAMPBELL AVE,110,6.4,1.9,110,1.90121E+13,202,40,3596,72,1,0,1,1,3,2,2,3,2,,2,3,1,3,0,704,2,2,0,35960,93240,-87.68687567,41.81995632,,0,127,1,,,0,0.470196073,1,40,7240,CHICAGO,60632-1119,-87.68687567,41.81995632,72,Lake,40,17031580700,6238,0.054023726,7th,2,1,12,SHIELDS
7/20/2017,10XX W 18TH ST,110,3,1.4,110,1.7204E+13,212,141,2046,77,3,3,2,2,5,2,3,3,2,,2,0,0,3,0,4824,2,2,1,48080,330000,-87.65178622,41.8581971,,0,127,2,212,,0,1.310737267,0,141,77141,CHICAGO,60608-2495,-87.65178622,41.8581971,77,West Chicago,141,17031310400,1181,0.253175275,7th,2,1,25,JUNGMAN
2/19/2016,78XX S JEFFERY AVE*,105,0.5,0.5,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/2018,20XX W WILLOW ST,100,13,11,100,1.43132E+13,295,170,760,77,3,0,2,2,6,3,2,3,2,,2,3,2,3,0,2048,2,2,0,34580,633180,-87.67917192,41.91387997,,0,20,1,,,0,2.343793211,1,170,77170,CHICAGO,60647-6002,-87.67917192,41.91387997,77,West Chicago,170,17031831000,2195,0.836446469,12th,10,5,32,PULASKI
11/19/2019,51XX S LUNA AVE,100,8.7,6.9,100,1.9093E+13,202,350,3937,72,1,0,2,1,4,2,1,3,2,,2,0,0,3,0,859,2,2,0,39370,133830,-87.76092097,41.79933098,,0,72,1,,,0,0.838802809,0,350,72350,CHICAGO,60638-1633,-87.76092097,41.79933098,72,Lake,350,17031560700,3726,0.404723564,11th,1,1,14,TWAIN
12/1/2016,35XX W PIERCE AVE,100,6.7,5.2,100,1.6022E+13,203,20,2952,77,5,0,2,1,6,3,1,3,2,,2,3,1,1,0,1724,2,2,0,41320,175120,-87.71651007,41.90881431,,0,117,1,,,0,1.298068612,1,20,7720,CHICAGO,60651-2212,-87.71651007,41.90881431,77,West Chicago,20,17031230800,1425,0.083508772,8th,4,2,26,LOWELL
6/10/2021,88XX S MERRILL AVE,99,15,4.3,99,2.50121E+13,205,130,3750,70,2,0,3,1,7,5,1,3,2,,2,3,1,3,0,1845,2,2,0,33750,126820,-87.57236849,41.73473634,,0,66,1,,,0,0.264566643,1,130,70130,CHICAGO,60617-3035,-87.57236849,41.73473634,70,Hyde Park,130,17031480100,2192,0.008211679,4th,33,17,8,HOYNE
2/4/2016,3XX W 100TH PL*,96.8,3.81,3.08,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2020,39XX N HERMITAGE AVE,95,3.8,2.8,95,1.41921E+13,278,81,3125,73,2,0,2,1,7,3,1,1,2,,2,0,0,3,0,2670,2,2,0,175000,926700,-87.67296952,41.95333329,,0,19,1,,,0,2.161909675,0,81,7381,CHICAGO,60613-2522,-87.67296952,41.95333329,73,Lake View,81,17031060300,3214,0.794337274,12th,11,6,47,BLAINE
6/1/2016,13XX N MONITOR AVE,62,95,45,95,1.60522E+13,203,11,4092,77,1,0,1,1,4,3,2,3,2,,2,1,1,3,0,1108,2,2,0,39890,92300,-87.77147587,41.90509064,,0,100,1,,,0,0.823390426,1,11,7711,CHICAGO,60651-1021,-87.77147587,41.90509064,77,West Chicago,11,17031250600,4120,0.012864078,1st,78,39,29,YOUNG
1/16/2020,11XX W 111TH ST,90,1,1,90,2.51741E+13,234,312,3125,72,4,0,3,2,6,3,3,1,2,,2,0,0,3,0,988,2,2,0,20310,78940,-87.65195209,41.69250184,,0,46,1,,,1,0.394879258,0,312,72312,CHICAGO,60643-4508,-87.65195209,41.69250184,72,Lake,312,17031750100,3814,0.004719455,5th,27,14,34,SHOOP
11/22/2019,114XX S CALUMET AVE,90,3.9,1.8,90,2.52212E+13,203,210,3500,70,5,0,1,1,7,4,1,3,2,,2,0,0,1,0,1408,2,2,0,22750,85930,-87.61475409,41.68641377,,0,109,1,,,0,0.062448976,0,210,70210,CHICAGO,60628-5021,-87.61475409,41.68641377,70,Hyde Park,210,17031491400,3567,0.020465377,5th,34,17,9,PULLMAN
4/17/2018,71XX W 64TH PL,90,16,11,90,1.91911E+13,202,380,3780,72,1,0,2,1,5,3,1,3,2,,2,0,0,3,0,984,2,3,0,37800,157740,-87.79905514,41.77492886,,0,57,1,,,0,0.95381814,0,380,72380,CHICAGO,60638-4638,-87.79905514,41.77492886,72,Lake,380,17031640500,3970,0.474559194,11th,22,11,23,DORE
11/24/2018,17XX N ST MICHAELS CT,87,3,4,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2020,100XX S CARPENTER ST,85,11,4.7,85,2.50841E+13,203,282,2904,72,1,0,2,1,6,3,2,3,2,,2,4,2,3,0,1265,2,2,0,21780,43330,-87.64935871,41.71076504,,0,64,1,,,0,0.41979821,1,282,72282,CHICAGO,60643-2248,-87.64935871,41.71076504,72,Lake,282,17031730600,3559,0.003652711,5th,27,14,34,GARVEY
5/16/2019,82XX S LOOMIS BLVD,81,3.5,1.5,81,2.03213E+13,203,221,4000,72,1,0,1,1,5,3,2,3,2,,2,1,1,3,0,1479,2,2,0,26000,92180,-87.65875852,41.74356879,,0,96,1,,,0,0.506003564,1,221,72221,CHICAGO,60620-3931,-87.65875852,41.74356879,72,Lake,221,17031710700,2778,0.001439885,3rd,31,16,21,CUFFE
5/4/2019,37XX W 54TH ST,81,6.7,4.9,81,1.91133E+13,202,30,4650,72,1,0,1,1,3,2,2,3,2,,2,0,0,3,0,748,2,2,0,46500,100780,-87.71644124,41.79489158,,0,100,1,,,0,0.458103116,0,30,7230,CHICAGO,60632-3236,-87.71644124,41.79489158,72,Lake,30,17031620100,4819,0.086739988,7th,22,11,23,SANDOVAL
7/18/2019,113XX S ST LAWRENCE AVE,80,11,5.9,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2019,19XX N WOLCOTT ,80,6.3,5.4,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/2019,62XX N MOODY AVE,4.2,79,16,79,1.30511E+13,204,410,3900,71,5,0,2,1,7,4,1,1,2,,2,2,2,1,0,1850,2,2,0,62400,276390,-87.78124995,41.9943956,,0,89,1,,,0,1.152151175,1,410,71410,CHICAGO,60646-3818,-87.78124995,41.9943956,71,Jefferson,410,17031100100,5563,0.809635089,10th,19,10,39,ONAHAN
8/20/2018,8XX W 19TH ST,78,6.9,6.8,78,1.72042E+13,211,141,6560,77,2,2,1,1,6,2,4,3,2,,2,3,1,3,0,1646,3,3,0,154160,349810,-87.64719858,41.85710117,4670,1,131,2,211,,0,1.290523334,1,141,77141,CHICAGO,60608-3438,-87.64719858,41.85710117,77,West Chicago,141,17031310300,1803,0.266222962,7th,2,1,11,JUNGMAN
8/13/2021,97XX S GREENWOOD AVE ,78,3,2.7,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2019,70XX S WASHTENAW ,76,24,22,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2021,77XX S SAWYER AVE ,76,9.1,5.6,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2019,72XX S CORNELL AVE,75,7.5,3.1,75,2.02511E+13,203,80,5550,70,5,0,2,1,6,3,1,3,2,,2,3,1,3,0,1501,2,2,0,49950,94600,-87.58439658,41.76354184,,0,115,1,,,0,0.532203841,1,80,7080,CHICAGO,60649-2802,-87.58439658,41.76354184,70,Hyde Park,80,17031430500,3569,0.011207621,4th,26,13,7,BOUCHET
6/9/2018,61XX N AVERS AVE,75,1.3,1.2,75,1.30212E+13,234,30,4224,71,4,0,2,1,6,3,3,1,2,,2,3,1,3,0,1330,2,2,0,57020,293070,-87.72479348,41.99314709,,0,60,1,,,0,1.073858541,1,30,7130,CHICAGO,60659-3132,-87.72479348,41.99314709,71,Jefferson,30,17031130100,5228,0.599464422,10th,15,8,39,SOLOMON
1/31/2020,115XX S PEORIA ST,75,3,1.9,75,2.5204E+13,295,310,4232,72,1,0,3,1,4,2,3,1,2,,2,3,1,3,0,731,2,2,0,27500,24150,-87.64531997,41.68430047,,0,54,1,,,0,0.310596892,1,310,72310,CHICAGO,60643-5247,-87.64531997,41.68430047,72,Lake,310,17031530300,4440,0.001576577,5th,27,14,34,HIGGINS
12/22/2016,75XX S SANGAMON ST,72,0.5,0.5,72,2.0294E+13,203,221,3720,72,1,0,2,1,5,3,1,3,2,,2,3,1,1,0,1152,2,2,0,24180,81350,-87.64820092,41.75730304,,0,105,1,,,0,0.453674314,1,221,72221,CHICAGO,60620-2848,-87.64820092,41.75730304,72,Lake,221,17031710200,4329,0.033264033,3rd,31,16,17,STAGG
11/8/2021,84XX S DREXEL BLVD ,6,72,8.5,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2021,84XX S DREXEL AVE,6,72,8.5,72,2.03531E+13,211,120,6250,70,3,6,2,2,30,18,1,3,2,,2,7,2,3,0,8256,2,2,0,56250,156790,-87.60217835,41.74139198,,0,90,2,211,,0,0.265382528,1,120,70120,CHICAGO,60619-6220,-87.60217835,41.74139198,70,Hyde Park,120,17031440102,3266,0.080832823,4th,33,17,8,ASHE
2/11/2020,94XX S UNION AVE,71,3,1.8,71,2.50432E+13,234,282,4575,72,4,0,2,1,5,3,3,1,2,,2,3,1,3,0,1017,2,2,0,34310,48510,-87.64118193,41.72317223,,0,61,1,,,0,0.38480003,1,282,72282,CHICAGO,60620-2341,-87.64118193,41.72317223,72,Lake,282,17031730100,2695,0.004823748,4th,27,14,21,KIPLING
4/10/2019,53XX W WINONA ST,71,65,5.7,71,1.30931E+13,203,60,3862,71,1,0,1,1,6,3,1,3,2,,2,3,1,3,0,1245,2,2,0,55990,334360,-87.76241951,41.97399377,,0,41,1,,,0,1.117220416,1,60,7160,CHICAGO,60630-2240,-87.76241951,41.97399377,71,Jefferson,60,17031110501,5390,0.582931354,12th,19,10,45,BEAUBIEN
10/5/2020,34XX W 82ND PL,19,69,9.2,69,1.93522E+13,205,200,4410,72,2,0,3,1,6,3,3,3,2,,2,0,0,3,0,1634,2,2,0,35280,141080,-87.70880821,41.74304198,,0,70,1,,,0,0.585699643,0,200,72200,CHICAGO,60652-2503,-87.70880821,41.74304198,72,Lake,200,17031700401,6643,0.049074213,3rd,31,16,18,CARROLL
7/1/2019,18XX N LARRABEE ,69,6.7,3.7,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2016,93XX S BENNETT AVE*,68.9,11.7,4.18,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2019,26XX W 79TH PL,68,7.8,3.8,68,1.9362E+13,205,200,5000,72,2,0,2,1,6,2,3,1,2,,2,1,1,3,0,1094,2,2,0,40000,122080,-87.68821376,41.74885172,,0,73,1,,,0,0.555263397,1,200,72200,CHICAGO,60652-1748,-87.68821376,41.74885172,72,Lake,200,17031700501,6994,0.030025736,3rd,31,16,18,CARROLL
9/24/2016,34XX N HAMILTON AVE,68,1.9,1.6,68,1.41931E+13,211,70,3100,73,2,2,2,2,11,5,1,3,2,,2,0,0,1,0,2348,2,2,0,161200,515510,-87.6817632,41.94384723,,0,106,2,211,,0,2.324356123,0,70,7370,CHICAGO,60618-6118,-87.6817632,41.94384723,73,Lake View,70,17031050800,1457,0.818119423,12th,11,6,32,AUDUBON
8/12/2021,82XX S GREEN ST ,67,3.9,8.9,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/2016,3XX W WELLINGTON AVE,67,0.5,0.5,67,1.4282E+13,209,62,6300,73,3,0,2,2,16,9,1,1,2,,2,6,2,3,0,6838,2,2,0,415800,2340370,-87.63821996,41.93631979,,0,95,1,,,0,1.421944171,1,62,7362,CHICAGO,60657-5636,-87.63821996,41.93631979,73,Lake View,62,17031063302,3781,0.781539275,10th,12,6,44,NETTELHORST
11/17/2019,55XX S UNION AVE,66,0.5,0.5,66,2.0161E+13,211,92,3125,72,1,0,1,1,4,2,2,3,2,,2,0,0,3,0,1056,2,3,0,20310,136580,-87.64303214,41.79263676,3596,1,126,1,211,,0,0.494887022,0,92,7292,CHICAGO,60621-2950,-87.64303214,41.79263676,72,Lake,92,17031834700,1426,0.000701262,2nd,6,3,20,DEWEY
2/16/2016,81XX S EUCLID AVE*,65.6,2.46,1.69,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2018,34XX W 59TH PL,65,6.4,1.1,65,1.9144E+13,203,110,3125,72,5,0,2,1,6,4,1,3,2,,2,3,1,3,0,1387,2,2,0,26560,126090,-87.70980159,41.7854971,,0,94,1,,,0,0.45585331,1,110,72110,CHICAGO,60629-3625,-87.70980159,41.7854971,72,Lake,110,17031660400,6034,0.071262844,7th,22,11,23,TONTI
9/30/2019,128XX S MORGAN ST,3.9,64,18,64,2.53221E+13,203,345,4182,72,1,0,3,1,4,2,1,3,2,,2,3,1,3,0,1043,2,2,0,23000,66510,-87.64581951,41.65968741,,0,64,1,,,0,0.272682184,1,345,72345,CHICAGO,60643-6613,-87.64581951,41.65968741,72,Lake,345,17031530503,5973,0.001506781,5th,28,14,34,"BROWN, R"
10/6/2017,59XX N KOSTNER AVE**,15,64,27,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2016,28XX N RIDGEWAY AVE**,64,13,8.6,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2019,66XX N MAPLEWOOD AVE,0.5,63,0.5,63,1.03641E+13,212,21,4125,75,2,3,2,1,16,8,1,2,2,,2,5,2,3,0,3124,2,2,0,70120,285970,-87.69329427,42.00182145,,0,61,2,212,,0,1.070949276,1,21,7521,CHICAGO,60645-5020,-87.69329427,42.00182145,75,Rogers Park,21,17031020602,4734,0.417617237,13th,16,8,50,BOONE
4/7/2019,31XX W 103RD ST,13,63,24,63,2.4131E+13,202,423,3000,72,1,0,2,1,5,3,1,1,2,,2,2,1,3,0,996,2,2,0,28500,197100,-87.69957755,41.70592149,,0,65,1,,,1,0.62551586,1,423,72423,CHICAGO,60655-2009,-87.69957755,41.70592149,72,Lake,423,17031740100,3182,0.863293526,11th,35,18,19,MOUNT GREENWOOD
2/15/2019,51XX N CENTRAL PARK AVE,62,1.4,1.2,62,1.3113E+13,203,50,3750,71,1,0,2,1,5,2,1,3,2,,2,4,1,3,0,1022,2,2,0,54370,244840,-87.71876204,41.97411781,,0,57,1,,,0,1.290460814,1,50,7150,CHICAGO,60625-5515,-87.71876204,41.97411781,71,Jefferson,50,17031831800,6194,0.502744592,12th,15,8,39,VOLTA
5/30/2019,27XX W LOGAN BLVD,19,62,7.4,62,1.32541E+13,211,150,3984,77,2,2,2,2,12,6,1,3,2,,2,3,1,3,0,2550,2,2,0,113540,450530,-87.69719295,41.92902631,,0,117,2,211,,0,2.067213471,1,150,77150,CHICAGO,60647-1870,-87.69719295,41.92902631,77,West Chicago,150,17031220300,2201,0.620172649,8th,40,20,32,BRENTANO
4/30/2019,62XX N GREENVIEW ,2.4,61,12,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2021,18XX N NATCHEZ AVE,7.5,59,5.9,59,1.33141E+13,203,200,5190,71,1,0,1,1,5,3,1,3,2,,2,1,1,3,0,1355,2,2,0,64870,196920,-87.78885889,41.91327244,,0,88,1,,,0,0.995682876,1,200,71200,CHICAGO,60707-4026,-87.78885889,41.91327244,71,Jefferson,200,17031250500,7452,0.357890499,1st,78,39,29,LOVETT
7/10/2019,49XX W SCHOOL ,10,59,6.6,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2021,18XX N NATCHEZ AVE ,7.5,59,5.9,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2021,79XX S RICHMOND ST ,58,4.8,4.3,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2022,105XX S EGGLESTON AVE ,12,58,14,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2019,131XX S MUSKEGON AVE,58,17,40,58,2.63111E+13,202,280,5000,70,1,0,3,1,4,2,1,3,2,,2,2,1,3,0,936,2,2,0,32500,88130,-87.55477284,41.65654766,,0,64,1,,,0,0.150620794,1,280,70280,CHICAGO,60633-1719,-87.55477284,41.65654766,70,Hyde Park,280,17031550200,2726,0.404988995,4th,33,17,10,GRISSOM
8/25/2018,75XX W DEVON AVE,11,58,33,58,1.2012E+13,203,440,5367,71,1,0,1,1,4,3,1,3,2,,2,1,1,3,0,1122,2,2,0,67080,270880,-87.81495216,41.9967115,,0,56,1,,,1,1.222861033,1,440,71440,CHICAGO,60631-1535,-87.81495216,41.9967115,71,Jefferson,440,17031100300,6186,0.801325574,9th,20,10,41,EDISON PARK
7/2/2018,85XX S MUSKEGON AVE,57,4.3,3,57,2.13142E+13,212,100,3000,70,2,4,2,2,7,4,3,3,2,,2,1,2,3,0,2396,2,2,1,30000,83430,-87.55475526,41.73928106,,0,102,2,212,,0,0.44386719,1,100,70100,CHICAGO,60617-2548,-87.55475526,41.73928106,70,Hyde Park,100,17031460301,3124,0.009282971,4th,26,13,10,MIRELES
6/18/2019,89XX S CONSTANCE ,6.6,57,37,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/2021,100XX S M ,57,2.5,2.2,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/2021,24XX N SAINT LOUIS AVE ,17,57,20,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2019,14XX W NORWOOD ST,57,23,8.7,57,1.40513E+13,206,22,3720,73,2,0,2,1,10,4,1,3,2,1,2,0,0,3,0,2644,2,2,0,141360,533820,-87.66633933,41.99148669,,0,102,1,,,0,0.866108104,0,22,7322,CHICAGO,60660-2403,-87.66633933,41.99148669,73,Lake View,22,17031030200,5444,0.770940485,10th,14,7,48,PEIRCE
11/25/2018,46XX S HERMITAGE AVE,56,5.6,5,56,2.00642E+13,211,80,3000,72,1,0,1,1,3,2,2,3,2,,2,0,0,3,0,680,2,3,0,30000,180580,-87.66898815,41.80939887,2520,1,128,1,211,,0,0.489931109,0,80,7280,CHICAGO,60609-3831,-87.66898815,41.80939887,72,Lake,80,17031610400,1981,0.016658253,7th,6,3,15,SEWARD
5/14/2019,75XX N RIDGE BLVD,56,0.5,0.5,56,1.13031E+13,299,22,39600,75,,,,,,,,,,,,,,3,,,,,,36080,39740,-87.68528204,42.01870903,,0,62,1,,,1,0.97540793,,22,7522,CHICAGO,60645-1953,-87.68528204,42.01870903,75,Rogers Park,22,17031020100,3836,0.317518248,13th,14,7,49,"ARMSTRONG, G"
11/5/2021,19XX S LOOMIS ST,32,19,55,55,1.72032E+13,211,141,2725,77,2,2,2,1,8,6,1,3,2,,2,3,1,3,0,3432,2,2,0,64030,377980,-87.6609313,41.85555947,,0,140,2,211,,0,1.218657519,1,141,77141,CHICAGO,60608-3055,-87.6609313,41.85555947,77,West Chicago,141,17031310600,4432,0.201940433,7th,2,1,25,PEREZ
3/17/2019,63XX W FITCH ,21,55,4.3,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2021,72XX S VERNON AVE ,34,55,4.3,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2021,19XX S LOOMIS ST ,32,19,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2021,7XX N LATROBE AVE,23,55,38,55,1.60911E+13,203,13,3780,77,5,0,4,1,8,4,2,3,2,,2,3,1,3,0,1587,2,2,0,32130,131350,-87.75643768,41.89387381,,0,112,1,,,0,0.663786516,1,13,7713,CHICAGO,60644-1228,-87.75643768,41.89387381,77,West Chicago,13,17031251500,4176,0.011254789,1st,8,4,37,HOWE
5/8/2017,XX E 121ST ST,54,15,9.5,54,2.52712E+13,203,250,3896,70,1,0,2,1,5,3,1,3,2,,2,3,2,3,0,1052,2,2,0,25320,77030,-87.62181003,41.6740648,,0,62,1,,,0,0.082864996,1,250,70250,CHICAGO,60628-6638,-87.62181003,41.6740648,70,Hyde Park,250,17031530600,2653,0.00414625,5th,29,15,9,OWENS
9/20/2021,22XX N LEAMINGTON AVE ,13,54,15,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/2018,54XX N BERNARD ST,53,5,4.3,53,1.31121E+13,203,50,3720,71,1,0,2,1,4,2,1,3,2,,2,0,0,3,0,1242,2,3,0,53940,255480,-87.7145325,41.98063509,,0,92,1,,,0,1.257572468,0,50,7150,CHICAGO,60625-4613,-87.7145325,41.98063509,71,Jefferson,50,17031831800,6194,0.502744592,12th,15,8,39,PETERSON
6/3/2016,95XX S EMERALD AVE,53,6.6,4.3,53,2.5091E+13,203,282,3750,72,1,0,3,1,6,3,4,3,2,,2,3,1,3,0,1066,2,2,0,28120,103990,-87.64231241,41.7202805,,0,62,1,,,0,0.386386117,1,282,72282,CHICAGO,60628-1026,-87.64231241,41.7202805,72,Lake,282,17031730500,4359,0.002294104,4th,27,14,21,EVERS
10/22/2019,14XX W RASCHER AVE,20,53,6.2,53,1.40811E+13,211,31,3125,73,2,2,2,2,10,4,1,3,2,,2,3,1,1,0,2606,2,2,0,143750,415650,-87.66694111,41.98104222,,0,110,2,211,,0,1.171318611,1,31,7331,CHICAGO,60640-1206,-87.66694111,41.98104222,73,Lake View,31,17031030800,4392,0.716530055,10th,14,7,48,PEIRCE
